"user_id","to_user_id","follow_status","is_mutual_follow_and_partner","view_home_page_cnt","join_party_cnt","message_chat_cnt","voice_chat_cnt","im_single_message_cnt","like_cnt","comment_cnt","reply_comment_cnt","dt"
"6040867447374961245","6040867447374954733","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961246","6040867447374955909","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961256","6040867447374954844","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","3,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961261","6040867447374959526","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961286","6040867447374956205","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961291","6040867447374958317","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","3,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961296","6040867447374954670","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961306","6040867447374956680","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961306","6040867447374958703","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961309","6040867447374959733","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","3,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961328","6040867447374955471","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961335","6040867447374956670","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961354","6040867447374956666","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961365","6040867447374956626","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961373","6040867447374957225","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961380","6040867447374955771","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961401","6227040089176359179","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","4,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961403","6040867447374954806","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","3,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961403","7013716229104119220","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","3,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961408","6040867447374959109","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961412","6040867447374954861","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","3,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961414","6040867447374955943","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961424","6040867447374955766","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961426","6040867447374954759","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961426","6040867447374955043","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","4,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961427","6040867447374954834","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961428","6040867447374955766","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961430","6206323056725311530","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","3,2024-07-16","3,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961432","6040867447374955759","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961436","6040867447374961434","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","2024-07-21"
"6040867447374961487","6040867447374954505","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961524","6040867447374954508","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","5,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961562","6040867447374955128","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961566","6040867447374961533","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961577","6040867447374954656","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961593","6040867447374961432","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961614","6040867447374961703","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","2024-07-21"
"6040867447374961628","6040867447374960936","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2,2024-07-16","2024-07-21"
"6040867447374961638","6040867447374956619","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961639","6040867447374954759","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961640","6040867447374956739","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961656","6040867447374954550","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961683","6040867447374956619","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961706","6040867447374957183","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","2024-07-21"
"6040867447374961706","6040867447374958632","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","3,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961752","6040867447374955955","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961763","6040867447374954504","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961770","7013719046602718074","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961776","6040867447374958593","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961776","6224418887815382138","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961776","6237568359690273432","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961779","6040867447374958393","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961783","6040867447374961782","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","3,2024-07-16","2024-07-21"
"6040867447374961790","6040867447374956718","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961822","6040867447374956719","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961840","6040867447374958321","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961845","6040867447374955911","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961860","6040867447374956244","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961869","6040867481734693630","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","2024-07-21"
"6040867447374961871","6040867447374954832","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961873","6040867447374958612","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961877","6040867447374958373","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961882","6040867447374954677","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961889","6040867447374956200","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961898","6040867447374954637","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961901","6040867447374958340","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961907","6040867447374959703","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961914","6040867447374958248","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961919","6040867447374957094","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961921","6040867447374957089","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","3,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961942","6230269870223909336","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961954","6224418887815389350","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961958","6040867447374961233","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","2024-07-21"
"6040867447374961966","6040867447374958698","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374961982","6040867447374960146","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962015","6040867447374961925","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","2024-07-21"
"6040867447374962034","6040867447374958730","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962037","6040867447374961173","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","2024-07-21"
"6040867447374962039","6040867447374956209","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962060","6338108424491667652","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962065","6040867447374955899","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962070","6040867447374954541","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962074","6273911135999109956","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962077","6247568967700775743","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962077","6272094777149709674","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962081","6233979553736819374","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","3,2024-07-16","3,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962082","6224418887815389535","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962082","6266136420559410889","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2,2024-07-16","2,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962085","6287351050741451573","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962086","6311837277772183869","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2,2024-07-16","2,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962087","6040867447374955447","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962087","6040867447374955456","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962089","6223829893180260679","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","2,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962090","6040867447374957284","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962121","6040867447374956239","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962129","6224418887815381407","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962131","7013721245625987290","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","3,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962137","6040867481734693505","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","2024-07-21"
"6040867447374962205","6040867481734693425","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","2024-07-21"
"6040867447374962258","6040867447374956202","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962310","6040867447374954840","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962375","6040867447374955443","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","3,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962377","6040867447374956244","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962390","7013721245625987290","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","4,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962416","6040867447374958948","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962431","6040867447374956707","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","2024-07-21"
"6040867447374962431","6040867447374961862","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","2024-07-21"
"6040867447374962448","6040867447374962403","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","2024-07-21"
"6040867447374962450","6040867447374955097","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","6,2024-07-16","5,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962483","6040867447374958495","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962486","6040867447374962402","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","2024-07-21"
"6040867447374962491","6040867447374962404","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","2024-07-21"
"6040867447374962502","6040867447374960011","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2,2024-07-16","2,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962507","6040867447374955633","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","2024-07-21"
"6040867447374962547","6040867447374962491","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","2024-07-21"
"6040867447374962553","6040867447374954750","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962558","6223829893180260959","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962562","6224418887815382317","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6040867447374962565","6040867481734693430","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","2024-07-21"
"6040867447374962568","6040867447374961999","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","2024-07-21"
